steam_id,total_kills,total_deaths,total_time_played,total_planted_bombs,total_defused_bombs,total_wins,total_damage_done,total_money_earned,total_shots_hit,total_shots_fired,total_rounds_played,total_mvps,total_wins_pistolround,total_matches_won,total_matches_played,total_kills_ak47,total_kills_m4a1,total_kills_awp,total_kills_glock,total_kills_knife,total_kills_hegrenade,kd_ratio,accuracy,win_rate,high_performer,hours_played,damage_per_round,mvp_rate
76561198000000654,41553,42806,7125916,4480,3214,1190,4856008,144934527,47586,218608,50415,313,853,1190,2428,12588,7943,3162,6473,1161,2052,0.9707057256990679,0.2176763079287678,0.4899135446685879,0,1979.421111111111,96.31878768644874,0.1288596130094689
76561198000000655,46864,50409,6549033,4889,3559,1249,5084623,116253641,44257,213379,54067,275,1228,1249,2622,14686,9623,3309,4792,1175,2931,0.9296568141241817,0.20740931671196924,0.47617232176896684,0,1819.1758333333332,94.04126285418361,0.10484178421654594
76561198000000656,1213,1310,230856,158,70,34,105517,5147854,1011,4900,1447,7,45,34,72,261,283,85,152,30,72,0.9252479023646072,0.20628443174862274,0.4657534246575342,0,64.12666666666667,72.87085635359117,0.0958904109589041
76561198000000657,54609,50456,6903535,4598,1778,1060,5860630,100656136,50149,204214,43150,123,876,1060,2010,12230,13930,4967,4945,1952,2755,1.0822878886973066,0.24556962025316456,0.5271009448035803,1,1917.6486111111112,135.81678292507706,0.061163600198906015
76561198000000658,13814,15117,2289470,2599,1193,403,1447521,51119383,11520,56629,18679,65,404,403,856,2481,2512,946,1336,331,893,0.9137452043921154,0.2034257460709871,0.47024504084014,0,635.9638888888888,77.4904175588865,0.07584597432905485
76561198000000659,49600,59029,6217596,3811,2001,1082,5662379,166441975,50841,274726,66496,281,1095,1082,2424,14434,8150,2911,6015,933,2957,0.8402507199728951,0.18506007782271128,0.44618556701030926,0,1727.11,85.1523978525347,0.11587628865979381
76561198000000660,14038,16059,2342728,1770,590,297,1681819,45960263,13071,67544,14071,39,287,297,649,2904,3049,887,1391,297,817,0.8740971357409714,0.19351543415500777,0.45692307692307693,0,650.7577777777777,119.51527856736783,0.06
76561198000000661,47991,45499,6094198,5347,1625,1029,3932627,120817231,47446,198780,48988,258,1321,1029,1986,14302,8581,4189,4503,1623,2977,1.0547472527472528,0.23868478375699892,0.517866129843986,1,1692.8327777777777,80.27571495641878,0.12984398590840462
76561198000000662,2593,2359,293066,310,135,54,237343,5616192,2844,11388,2298,11,42,54,103,774,645,241,246,95,94,1.098728813559322,0.2497146369303714,0.5192307692307693,1,81.40722222222222,103.23749456285341,0.10576923076923077
76561198000000663,11081,9865,1436048,1283,513,212,889333,18898315,10303,40278,8812,34,190,212,392,3318,1903,1068,1624,428,618,1.1231502128522197,0.25579085876014795,0.539440203562341,1,398.90222222222224,100.9114943832974,0.08651399491094147
76561198000000664,57103,48808,6061596,8236,3953,1060,6830635,113421871,55423,207202,56129,233,813,1060,1905,15286,11205,5862,6953,2392,2577,1.1699276772726341,0.2674816484317312,0.5561385099685204,1,1683.7766666666666,121.69312310707286,0.12224554039874082
76561198000000665,25594,27043,4838126,2842,1998,603,2762134,64982298,28133,132955,27053,102,705,603,1252,5087,6493,1864,3417,671,1208,0.9463836710545778,0.21159631757874786,0.48124501197126895,0,1343.923888888889,102.09706512900125,0.08140462889066241
76561198000000666,14095,14116,2897319,2546,637,370,1652718,53804369,14809,65932,17553,59,369,370,741,4144,2510,1124,2172,421,834,0.9984415952397818,0.22460679780989792,0.49865229110512127,0,804.8108333333333,94.15050700694998,0.07951482479784366
76561198000000667,63089,62989,7198930,5683,4946,1437,5215657,274406495,66587,295426,78220,225,1480,1437,2872,19704,9766,5060,5528,1899,2659,1.001571678044134,0.2253923981220403,0.5001740341106857,0,1999.7027777777778,66.67847508980964,0.07831534980856247
76561198000000668,43420,52486,7124793,6706,4226,1054,5200390,144412151,49859,274231,58797,247,1060,1054,2383,12539,6876,2473,6283,777,1655,0.8272524625145274,0.1818132092534788,0.44211409395973156,0,1979.1091666666666,88.44501513656927,0.10360738255033557
76561198000000669,15201,13401,1723268,915,543,291,1238775,47259992,16003,61890,13962,83,270,291,535,4246,2985,1488,1277,598,707,1.1342336964632145,0.258567481540127,0.542910447761194,1,478.68555555555554,88.71839862493734,0.15485074626865672
76561198000000670,34588,40012,5799897,3914,2941,625,3305725,160178942,37189,194600,41123,115,739,625,1376,8129,7930,2141,3693,709,1552,0.8644190638042636,0.1911038483872128,0.4538852578068264,0,1611.0825,80.3843254547223,0.08351488743645606
76561198000000671,47089,40033,5469670,5502,1958,933,4817299,124814588,55145,204957,36738,105,1024,933,1671,11023,9750,4873,5637,1993,2081,1.1762252085727132,0.26905512348871474,0.5580143540669856,1,1519.3527777777779,131.1222134516454,0.06279904306220095
76561198000000672,31110,28872,6229461,4802,2427,746,3160449,85324457,35182,143968,35874,130,471,746,1420,9687,6255,2810,2717,1102,1331,1.0774772278599383,0.24437205231681822,0.5249824067558058,1,1730.4058333333332,88.0961393728223,0.09148486980999296
76561198000000673,6792,8204,1697554,1285,569,166,648887,26241612,6967,38288,9010,38,190,166,377,1793,1562,387,776,121,411,0.8277879341864717,0.18195826477578417,0.43915343915343913,0,471.54277777777776,72.01054267006991,0.10052910052910052
76561198000000674,8466,7956,794618,445,432,164,943464,18439429,9237,38328,7571,32,185,164,315,1550,1434,749,995,291,328,1.0639688324745507,0.24099246001721933,0.5189873417721519,1,220.72722222222222,124.59904912836767,0.10126582278481013
76561198000000675,29876,31119,4318596,4415,1995,704,2738626,137011607,34215,159135,37704,210,918,704,1447,7598,4721,2230,3183,812,1721,0.9600257069408741,0.21500477578926203,0.4861878453038674,0,1199.61,72.63296645007293,0.14502762430939226
76561198000000676,50337,53281,5109011,3540,2881,943,5702036,155336337,50170,237564,45102,110,836,943,1959,13643,9826,3656,6647,1315,3146,0.9447280507488458,0.21118430745269715,0.48112244897959183,0,1419.1697222222222,126.42254395494757,0.05612244897959184
76561198000000677,15845,13593,1486765,743,788,249,1694967,28684750,17889,67151,13477,53,161,249,450,5028,3922,1617,1395,659,964,1.165587759305576,0.26639563974267333,0.5521064301552107,1,412.9902777777778,125.75805015580947,0.11751662971175167
76561198000000678,6885,6926,893039,552,247,148,799475,19389657,6657,29790,7206,37,167,148,299,1896,1156,545,776,203,296,0.9939367691641403,0.223456748682488,0.49333333333333335,0,248.0663888888889,110.93034549743305,0.12333333333333334
76561198000000679,37955,37345,4988204,6181,1603,893,3981573,96452125,35873,156600,45269,141,824,893,1768,9911,6601,3118,4397,1181,2029,1.0163069672789589,0.22907261128600712,0.5048049745618994,0,1385.6122222222223,87.95168986083499,0.07970604861503675
76561198000000680,50428,49437,5222147,6303,2749,1092,4823594,205913783,51538,224074,56071,319,825,1092,2156,12721,12668,4168,7074,1583,2822,1.0200250819207897,0.23000334709360706,0.5062586926286509,0,1450.596388888889,86.02500356684263,0.14789058878071396
76561198000000681,18333,18263,1811440,1333,421,341,1976072,46885216,16008,70848,15775,67,470,341,682,4119,3353,1475,2312,554,901,1.0037779237844942,0.22594532032915074,0.4992679355783309,0,503.1777777777778,125.25811359026369,0.09809663250366032
76561198000000682,34678,39439,3381268,3771,2313,590,3743685,123326626,29098,149363,33799,71,452,590,1285,6755,7108,2216,4801,747,1449,0.8792596348884382,0.19481267239763264,0.45878693623639194,0,939.2411111111111,110.75991124260355,0.0552099533437014
76561198000000683,35127,30946,4181267,2333,1236,652,3042105,98932865,33764,130478,26531,104,385,652,1198,10262,5028,3442,4450,1385,1482,1.1350696351827319,0.25876961043539576,0.5437864887406172,1,1161.4630555555555,114.65796019900498,0.08673894912427023
76561198000000684,58242,49783,5716473,3045,2374,1026,6406560,122632023,62430,233404,45413,160,1110,1026,1844,11122,10212,5978,8744,2439,3231,1.1698939418287,0.26747498982455387,0.5560975609756098,1,1587.9091666666666,141.07015457788347,0.08672086720867209
76561198000000685,24052,29139,4262382,2660,2181,493,2799567,91802688,28188,155436,33381,128,360,493,1117,6816,4304,1364,3653,427,1121,0.8253946465339739,0.18134678358434608,0.4409660107334526,0,1183.995,83.86456773111257,0.11449016100178891
76561198000000686,26878,24978,4188089,2996,1890,609,2222856,76267529,24376,99899,26786,129,424,609,1161,7822,5204,2422,3862,949,1388,1.0760238600424357,0.24400400400400402,0.5240963855421686,1,1163.3580555555557,82.98264083324,0.11101549053356283
76561198000000687,77508,76777,6471759,10157,2858,1355,8248860,255437800,64567,283961,70889,355,994,1355,2694,20251,18385,6299,11769,2376,4384,1.009507931959676,0.22737901550207423,0.5027829313543599,0,1797.7108333333333,116.36140499365214,0.13172541743970315
76561198000000688,5523,6003,777301,459,313,110,540824,15576896,5497,26820,5707,15,101,110,234,1359,1003,382,625,134,348,0.9198867421718854,0.20495134409604415,0.46808510638297873,0,215.91694444444445,94.74842326559215,0.06382978723404255
76561198000000689,8337,8332,1233953,1293,504,193,798820,25477502,7712,34257,9469,46,119,193,386,1980,1724,667,707,250,376,1.0004800192007681,0.2251153015354078,0.49870801033591733,0,342.76472222222225,84.35269271383316,0.11886304909560723
76561198000000690,43612,39146,6063297,5135,2062,902,4478148,115073694,43764,172625,41437,149,980,902,1678,13198,10342,4152,5017,1656,2201,1.1140572713107006,0.2535191686072782,0.5372245384157236,1,1684.2491666666667,108.06863265601622,0.08874329958308518
76561198000000691,7579,7662,1588232,432,479,186,742975,25335234,7215,32463,7564,51,188,186,375,1372,1649,595,1030,221,425,0.9890382356779329,0.2222461803844258,0.4946808510638298,0,441.17555555555555,98.21216126900198,0.1356382978723404
76561198000000692,19656,19117,1923255,1447,1208,301,2356677,65791177,22791,98225,17399,88,232,301,592,4470,3697,1646,2948,628,1065,1.028141018935035,0.23202614379084968,0.5075885328836425,0,534.2375,135.44120689655173,0.14839797639123103
76561198000000693,23033,20611,2387309,1753,995,479,2697935,70755435,22548,88645,18644,106,529,479,890,4295,4381,2203,2177,880,934,1.1174558509606054,0.2543600388060375,0.5375982042648709,1,663.1413888888889,144.70018771788682,0.11896745230078563
76561198000000694,11236,12873,2216573,2026,548,332,998881,38547677,13266,68663,14822,96,259,332,727,2939,1886,708,1076,237,509,0.8727668168401429,0.19320167773505767,0.45604395604395603,0,615.7147222222222,67.38723605208122,0.13186813186813187
76561198000000695,8320,8270,1129264,406,358,188,746534,18971895,9793,43240,7987,52,160,188,375,1822,1564,672,1148,253,354,1.0059243138677307,0.2264748733840568,0.5,0,313.68444444444447,93.45693540310465,0.13829787234042554
76561198000000696,48308,48423,6435245,5051,1163,960,5486228,158443373,46044,205185,43271,179,665,960,1925,11802,12557,3849,6839,1441,1771,0.9976044936395176,0.22440127494078543,0.4984423676012461,0,1787.5680555555555,126.78471066740617,0.09293873312564901
76561198000000697,35366,37832,3354332,2661,1720,552,3610169,81240905,35528,170234,31657,90,588,552,1155,10372,7680,2521,3955,899,1381,0.9347923770253482,0.2086997385966458,0.47750865051903113,0,931.7588888888889,114.03654684439952,0.07785467128027682
76561198000000698,30724,26470,4459239,1672,1029,647,2696797,69884844,25329,95523,23560,165,543,647,1169,9428,6117,3116,4257,1267,1180,1.160666389633939,0.2651584942004104,0.552991452991453,1,1238.6775,114.46020966852001,0.14102564102564102
76561198000000699,29994,26052,3037969,3867,1213,637,2633433,106207313,25856,98381,29122,70,640,637,1159,6574,6825,3004,3026,1217,1544,1.1512685679192416,0.26281230306356856,0.5491379310344827,1,843.8802777777778,90.42450983758542,0.0603448275862069
76561198000000700,5916,6416,901239,1091,418,144,638728,18810710,4926,23972,7662,21,197,144,304,1594,1104,411,689,145,229,0.9219261337073399,0.20548116631210112,0.4721311475409836,0,250.34416666666667,83.35221192744356,0.06885245901639345
76561198000000701,13653,15893,1556961,1809,876,280,1276119,49940215,14154,74595,14885,32,411,280,620,2404,2320,835,1272,274,650,0.8590033975084937,0.18974207732318088,0.45088566827697263,0,432.4891666666667,85.7261185006046,0.05152979066022544
76561198000000702,5644,5892,736140,840,433,119,620995,14530439,5030,23460,5871,15,158,119,246,1228,900,419,675,152,281,0.9577464788732394,0.21439836324112357,0.4817813765182186,0,204.48333333333332,105.75527929155314,0.06072874493927125
76561198000000703,27481,30310,2404770,1789,964,464,2760298,77564775,24795,122957,27481,85,626,464,990,5941,7014,1856,2386,644,1711,0.9066345551120055,0.20165422339335382,0.4682139253279516,0,667.9916666666667,100.44021541372534,0.08577194752774975
76561198000000704,3581,3688,556563,594,299,77,309299,10098516,3404,15636,4481,9,104,77,158,808,569,272,342,100,175,0.9707237733803199,0.2176888149900876,0.48427672955974843,0,154.60083333333333,69.00914770191879,0.05660377358490566
76561198000000705,40705,44243,6818894,3618,1774,926,3543654,172838269,45032,219665,43788,152,1077,926,1957,8506,7774,2822,5786,993,1801,0.9200117530060573,0.20500213961195635,0.4729315628192033,0,1894.1372222222221,80.92566626321678,0.07763023493360573
76561198000000706,52010,46843,3767571,5399,2069,807,4667263,124687261,45651,180742,43118,215,551,807,1505,14352,8420,4925,5436,1961,2400,1.1102809324566647,0.2525740969221491,0.5358565737051793,1,1046.5475,108.24144808553073,0.14276228419654716
76561198000000707,13668,12381,2675721,2140,948,389,1457394,43084444,13795,54966,14645,67,500,389,728,2590,2588,1282,1577,509,758,1.1038604425779357,0.25096876307602745,0.53360768175583,1,743.2558333333334,99.50798852929127,0.09190672153635117
76561198000000708,10092,8558,1288425,750,450,194,858153,15950074,11387,42210,7153,30,170,194,348,2160,2176,1048,1541,429,497,1.1791097090781633,0.26976380564307884,0.5558739255014327,1,357.8958333333333,119.95429130556332,0.08595988538681948
76561198000000709,4011,3857,549947,264,305,75,471700,16665559,3324,14149,4353,17,97,75,148,1043,851,342,536,131,197,1.0396578538102643,0.23491166077738515,0.5033557046979866,0,152.76305555555555,108.33716123105191,0.11409395973154363
76561198000000710,32715,36672,4923682,4206,1152,583,2642938,121540000,34593,174696,32264,64,812,583,1257,6946,5267,2146,2873,734,1714,0.8920731873585471,0.19801713824507575,0.46343402225755165,0,1367.6894444444445,81.91346660468,0.05087440381558029
76561198000000711,12718,11908,1721726,1162,703,205,1400611,32630825,13052,53936,10616,42,238,205,393,2344,1976,1132,1169,442,637,1.0679318162734066,0.24198602072788625,0.5203045685279187,1,478.2572222222222,131.92154092493172,0.1065989847715736
76561198000000712,2717,2641,275291,137,153,55,297368,7299660,2898,12488,2649,7,50,55,108,625,553,227,274,86,113,1.0283875851627555,0.23204419889502761,0.5045871559633027,0,76.46972222222222,112.2143396226415,0.06422018348623854
76561198000000713,23726,23400,3118646,1729,893,565,2782561,65932869,24541,107412,24706,106,732,565,1120,7263,6111,1942,3663,734,1054,1.0138882953719925,0.228473276046661,0.504014272970562,0,866.2905555555556,112.62237422592787,0.09455842997323818
76561198000000714,6348,6166,979676,740,434,123,538388,15519945,6618,28487,5857,36,123,123,243,1414,1139,532,857,203,365,1.0293497648775742,0.2323083403538332,0.5040983606557377,0,272.1322222222222,91.90645271423693,0.14754098360655737
76561198000000715,25457,30810,5526617,2091,1761,618,2522062,130181486,24995,137673,37536,183,797,618,1399,7735,6365,1446,3271,454,953,0.8262308915647009,0.18155207228670628,0.44142857142857145,0,1535.171388888889,67.18869382209553,0.13071428571428573
76561198000000716,37434,35216,3345093,3358,1314,591,3693193,131061126,43515,180757,33926,159,431,591,1135,7151,8243,3308,4645,1287,2298,1.0629525513246443,0.24073623297447416,0.5202464788732394,1,929.1925,108.85704601055207,0.13996478873239437
76561198000000717,41427,43896,6211368,4127,1745,943,3478622,150105629,33427,158474,42215,152,1099,943,1961,12443,7072,3003,5579,1079,1758,0.9437319178987175,0.21092916863858652,0.48063200815494395,0,1725.38,82.40055902975175,0.07747196738022426
76561198000000718,56263,54553,6632391,4737,1178,966,4746865,170547590,51803,222488,46796,236,741,966,1893,18072,12533,4736,5422,1811,2903,1.0313267588077868,0.23283398280364423,0.5100316789862724,0,1842.3308333333334,101.43524157531466,0.1246040126715945
76561198000000719,40192,48496,4975180,6087,2835,911,4365999,141467175,34287,188194,42562,105,1249,911,2058,9361,5930,2297,4761,724,2568,0.8287522939563272,0.18218868726586784,0.4424477901894123,0,1381.9944444444445,102.57733242487606,0.05099562894609033
76561198000000720,5564,4858,504544,480,328,108,515928,14296266,6310,24149,4487,21,96,108,198,1464,1048,552,675,223,226,1.1450915826301709,0.26128364389233955,0.542713567839196,1,140.1511111111111,114.9572192513369,0.10552763819095477
76561198000000721,8459,10269,1405757,925,801,222,912931,38179048,7175,39663,11185,47,337,222,504,2027,1459,477,801,149,445,0.8236611489776047,0.18089451391690198,0.4396039603960396,0,390.48805555555555,81.6137135705346,0.09306930693069307
76561198000000722,8025,7252,1324774,1173,467,185,713718,31604056,7555,30026,8756,22,117,185,347,1433,1245,756,735,300,404,1.1064387150144768,0.2516068871349119,0.5316091954022989,1,367.9927777777778,81.50256937307297,0.06321839080459771
76561198000000723,25586,25335,5397182,4166,1820,644,2917669,110389831,20559,90384,29659,97,477,644,1281,7441,5780,2080,3778,785,928,1.009867382380802,0.22746030867953754,0.5023400936037441,0,1499.2172222222223,98.37049898853675,0.07566302652106084
76561198000000724,30855,37522,4028442,2730,2005,716,3458980,81824158,27698,153388,33907,85,931,716,1626,9436,7360,1737,4362,541,1533,0.8222956586626868,0.18057357437625907,0.4400737553779963,0,1119.0116666666668,102.01073492981007,0.05224339274738783
76561198000000725,54345,64903,6357485,6244,1556,920,5068600,157595211,52213,283265,56624,158,928,920,2065,14079,13757,3168,5875,1011,2215,0.8373135708122766,0.1843249807601336,0.4453049370764763,0,1765.9680555555556,89.51169977924945,0.07647628267182963
76561198000000726,35140,41592,5797665,3326,960,707,3666993,128740823,37816,203079,38276,140,661,707,1578,8088,5155,2084,4477,672,2125,0.8448537013439762,0.18621233011621036,0.44775174160861303,0,1610.4625,95.80147346970766,0.08866371120962635
76561198000000727,53313,47135,4704392,3760,2266,996,4854223,157387753,49346,191442,54084,153,1182,996,1833,14856,11200,5196,6836,2088,2341,1.1310463340122199,0.2577581838980793,0.5430752453653217,1,1306.7755555555555,89.75174262734585,0.08342420937840785
76561198000000728,41003,41559,5264858,5990,2126,1066,4292470,181030265,47106,212523,47059,242,987,1066,2153,12374,6664,3207,3751,1191,2624,0.9865976900866218,0.22165026067644125,0.4948932219127205,0,1462.4605555555556,91.21270718232044,0.11234911792014857
76561198000000729,72157,68098,6372469,7339,1980,1327,6931683,224322393,63659,265362,71538,318,1303,1327,2554,22826,11825,6345,8385,2465,3680,1.059589714973788,0.23989403194868916,0.5193737769080234,1,1770.1302777777778,96.89376424048422,0.12446183953033269
76561198000000730,26808,32011,4030661,2933,992,544,2157826,84388871,23127,125442,32691,128,810,544,1221,5876,5949,1563,2580,499,1096,0.8374359615144321,0.1843626188786939,0.4451718494271686,0,1119.6280555555556,66.00471063257066,0.10474631751227496
76561198000000731,17911,19088,3418178,2306,1025,389,1936680,64757791,18258,87118,17318,65,421,389,812,5699,3715,1285,1568,459,744,0.9382890670019383,0.20957540834949895,0.4784747847478475,0,949.4938888888889,111.82400831456782,0.07995079950799508
76561198000000732,43730,46914,6420577,6690,1150,740,3867711,173914052,47582,228727,45105,189,1025,740,1551,9833,8943,3102,5742,1104,2231,0.9321112650538207,0.20802875030604037,0.47680412371134023,0,1783.493611111111,85.74715115505698,0.12177835051546392
76561198000000733,12271,12994,2212196,671,683,237,1063702,37064463,13291,62969,11795,41,227,237,494,3402,2008,890,1545,320,508,0.9442862639476722,0.21106876290296966,0.47878787878787876,0,614.4988888888889,90.17480501865039,0.08282828282828283
76561198000000734,25631,26063,2077831,1827,748,391,2811389,57124817,29072,131639,22659,50,257,391,791,5622,5985,1993,3606,739,1649,0.9833870472682628,0.22084472804618657,0.4936868686868687,0,577.1752777777778,124.06835834068843,0.06313131313131314
76561198000000735,38320,39000,4328521,6000,1741,815,3285013,139828706,33925,153761,40882,84,1138,815,1650,10376,6011,2976,5828,1102,1931,0.982538909258737,0.22063318635293505,0.49364021804966685,0,1202.3669444444445,80.35156421984688,0.050878255602665054
76561198000000736,12551,13290,3194098,1108,650,346,1359055,43666398,12569,59548,15071,57,434,346,720,2393,2088,910,1911,327,515,0.9443232262433225,0.21106987522880316,0.4798890429958391,0,887.2494444444444,90.1708466029724,0.07905686546463246
76561198000000737,3765,3244,300526,374,178,64,444055,7344969,3044,11486,3018,7,44,64,117,1119,810,381,556,155,209,1.160246533127889,0.2649952119787586,0.5423728813559322,1,83.47944444444444,147.08678370321297,0.059322033898305086
76561198000000738,64751,60782,5356259,7211,2069,913,6363952,108613334,66967,277505,51622,115,1008,913,1750,15706,15333,5743,5876,2238,2325,1.0652814109208166,0.24131730485106628,0.5214163335237008,1,1487.8497222222222,123.27745384809097,0.06567675613934894
76561198000000739,10844,12393,1743132,993,405,265,1282173,42572385,12330,63643,13646,26,183,265,579,2945,2221,686,1264,230,432,0.8749394868484751,0.19373389478976807,0.45689655172413796,0,484.2033333333333,93.95273686524511,0.04482758620689655
76561198000000740,23032,20535,3070341,1650,799,604,2263670,60046381,24528,96041,23584,85,451,604,1119,6444,3654,2215,1999,886,1370,1.1215426567978184,0.2553882676329106,0.5392857142857143,1,852.8725,95.97922408310367,0.07589285714285714
76561198000000741,22012,21581,2573772,1886,1814,449,2448569,71467277,22182,96455,24769,118,492,449,888,6744,4748,1819,2762,691,1125,1.0199240107496987,0.22997014182632497,0.5050618672665916,0,714.9366666666666,98.8522002422285,0.1327334083239595
76561198000000742,28633,25250,3449569,2064,2077,588,3017765,68424233,33829,130873,28763,115,572,588,1080,8009,4118,2802,2576,1127,1622,1.1339352896914974,0.25848526063236393,0.543940795559667,1,958.2136111111112,104.91465025726603,0.10638297872340426
76561198000000743,13051,11581,1668436,1710,693,229,1238511,43945822,13846,53936,12096,31,284,229,424,4024,2790,1264,2004,507,811,1.126834743567605,0.2567068987893283,0.5388235294117647,1,463.45444444444445,102.381664875589,0.07294117647058823
76561198000000744,6297,6658,1138306,1171,561,134,533630,18799238,7014,33174,7904,23,90,134,280,1324,1617,458,717,164,404,0.9456374831055714,0.21142426525998492,0.47686832740213525,0,316.1961111111111,67.50537634408602,0.08185053380782918
76561198000000745,24859,21596,3955617,3622,1557,624,2185191,76750977,29243,111293,26793,124,590,624,1134,4549,4083,2489,3045,1008,1213,1.1510394962263277,0.2627545060829874,0.5497797356828193,1,1098.7825,81.55523624692096,0.1092511013215859
76561198000000746,27514,28948,6254455,3437,1183,771,2495631,94313504,24368,114619,33123,150,897,771,1596,5035,6062,2019,4288,729,1512,0.9504300666689696,0.2125981504100506,0.482780212899186,0,1737.348611111111,75.34207825141891,0.09392611145898559
76561198000000747,21455,19357,3868211,3447,1083,495,1791167,91290084,19803,78556,23401,75,487,495,924,4056,4041,2026,3204,806,931,1.1083273065399317,0.25208447369426024,0.5351351351351351,1,1074.5030555555556,76.53905649089822,0.08108108108108109
76561198000000748,22948,19770,2657953,905,769,365,1876888,36147350,27528,103812,16867,54,215,365,660,4796,4608,2327,3395,946,1169,1.1606898993475292,0.2651691021355707,0.5521936459909228,1,738.3202777777777,111.2691486838985,0.08169440242057488
76561198000000749,30252,35251,4092999,3530,1812,748,3355157,151214810,24887,131301,40200,181,503,748,1654,5579,6931,1848,2822,607,1534,0.8581640757971178,0.18954014409529177,0.45196374622356494,0,1136.9441666666667,83.45954080744261,0.10936555891238671
76561198000000750,23178,20722,2403497,2340,974,404,2030500,56973521,20825,81792,21481,77,239,404,750,4228,5440,2220,3061,887,1186,1.1184674033682382,0.25460613988972164,0.5379494007989347,1,667.6380555555555,94.52099432082674,0.10252996005326231
76561198000000751,4343,4893,679564,639,241,109,452046,16457617,4349,22093,5768,25,144,109,236,1178,920,282,530,96,191,0.8874131589701676,0.19684077125011315,0.459915611814346,0,188.76777777777778,78.35777431097245,0.10548523206751055
76561198000000752,14430,16927,2369620,2527,1091,354,1541071,36490589,12496,66432,16858,62,320,354,787,3891,3113,870,1617,283,916,0.8524338374291115,0.1880992880044556,0.44923857868020306,0,658.2277777777778,91.40939557506377,0.07868020304568528
76561198000000753,11270,12837,1344260,1750,603,253,1139616,41195612,9095,46769,11919,33,362,253,552,2225,2894,718,1312,241,496,0.8778625954198473,0.1944622621338465,0.45750452079566006,0,373.40555555555557,95.60536912751678,0.059674502712477394
76561198000000754,28498,29487,2743285,2366,1588,549,2650993,87551175,32848,151646,26155,141,583,549,1124,8334,4789,2152,3537,788,1530,0.9664270211611503,0.21660830745085627,0.488,0,762.0236111111111,101.35315032879645,0.12533333333333332
76561198000000755,42805,47648,6810803,4966,3417,974,4037627,164408680,49349,247260,55195,275,945,974,2091,12605,9404,2844,6056,979,2242,0.8983399441751139,0.19958262726430775,0.4655831739961759,0,1891.8897222222222,73.15071744329299,0.13145315487571702
76561198000000756,9315,8165,1483552,735,549,229,1117484,21196353,8760,33667,8845,53,153,229,419,2987,2133,920,870,371,499,1.1407053637031594,0.26018771533800644,0.5452380952380952,1,412.09777777777776,126.32647524304771,0.1261904761904762
76561198000000757,11372,12158,1771145,1467,675,321,960350,41381400,13111,62787,14932,84,314,321,671,3059,1814,811,1030,289,722,0.9352742824245415,0.20881378607377205,0.47767857142857145,0,491.9847222222222,64.31058728989487,0.125
76561198000000758,73271,64925,6082157,7439,1758,1354,7965939,170545617,81914,318563,58216,192,1721,1354,2495,16471,12928,7117,8333,2857,2725,1.1285309429196315,0.25713514395851383,0.5424679487179487,1,1689.4880555555555,136.8318360616315,0.07692307692307693
76561198000000759,46010,48051,5836785,4045,2822,937,4211151,104980887,39834,185817,40403,99,947,937,1930,8437,9228,3420,4368,1243,2064,0.9575043702655457,0.21437105124369008,0.48524080787156915,0,1621.3291666666667,104.22609147609148,0.05126877265665458
76561198000000760,9966,12125,1198861,800,599,199,932889,41284235,11376,63037,10457,20,178,199,452,2253,1696,560,1132,174,520,0.8218703612073232,0.18046257812747865,0.4392935982339956,0,333.01694444444445,89.2033849684452,0.04415011037527594
76561198000000761,32398,27647,3492676,4358,1187,672,3154848,72250027,37845,141240,29600,193,547,672,1206,9341,6274,3334,2794,1361,1172,1.171802662037037,0.2679462762229098,0.5567522783761392,1,970.1877777777778,106.57910205736293,0.15990057995028997
76561198000000762,21147,21058,2142342,1979,1395,349,2267497,44575227,23944,105926,18684,102,433,349,697,3986,4869,1703,2284,640,806,1.0041787359323804,0.22604246320579266,0.5,0,595.095,121.35386673802515,0.14613180515759314
76561198000000763,70877,74812,6621445,8864,3104,1320,6846535,285391373,63871,301492,76378,280,1781,1320,2736,17536,14684,5173,9451,1865,3555,0.9473888227981768,0.21184903132079352,0.4822798684691268,0,1839.2902777777779,89.6389714450307,0.10230179028132992
76561198000000764,28961,26080,2837133,3282,1147,461,2745689,84626974,33779,133722,24883,128,316,461,859,8424,7243,2743,3839,1092,1300,1.1104252137571413,0.2526042640383479,0.536046511627907,1,788.0925,110.3395354444623,0.14883720930232558
76561198000000765,42169,38246,5648053,5480,1646,981,4454679,88367322,39693,158368,40999,252,712,981,1837,9261,6044,3950,6539,1567,2513,1.1025439903783303,0.25063617248325115,0.5337323177366703,1,1568.903611111111,108.65070731707317,0.13710554951033732
76561198000000766,9395,8877,1707092,550,370,206,1079860,21023274,8565,35750,9930,35,192,206,398,2571,2411,824,1163,320,360,1.0582338364496509,0.23957371821767223,0.5162907268170426,1,474.1922222222222,108.73628033430671,0.08771929824561403
76561198000000767,39904,41762,6468131,4949,2310,736,4453071,99951684,40414,188961,44388,163,863,736,1518,9057,7446,2955,5267,1072,1882,0.9554869142542441,0.2138736888898297,0.48452929558920343,0,1796.7030555555555,100.31924575908445,0.10730743910467412
76561198000000768,50718,43078,5991619,4210,2266,1223,5091758,138350046,49978,185563,44601,227,954,1223,2189,13918,9286,5256,7796,2151,2943,1.1773253789549432,0.2693302580241857,0.5584474885844749,1,1664.338611111111,114.15985830231828,0.10365296803652968
